delivery_id,order_id,rider_id,delivery_status,delivery_time
7639,17379,6,Delivered,11:00:00
7640,13896,11,Failed,03:56:00
7641,18218,18,Delivered,22:53:00
7642,15111,25,Delivered,04:20:00
7643,11779,28,Delivered,00:07:00
7644,17787,16,Delivered,02:02:00
7645,12635,12,Delivered,01:24:00
7646,17188,29,Delivered,01:12:00
7647,17545,23,Delivered,21:01:00
7648,17605,21,Delivered,01:09:00
7649,13490,16,Delivered,12:09:00
7650,18260,26,Delivered,11:14:00
7651,11038,22,Delivered,11:09:00
7652,16094,10,Delivered,10:15:00
7653,12257,7,Failed,02:32:00
7654,18189,9,Delivered,00:24:00
7655,12614,25,In Transit,21:16:00
7656,10314,15,In Transit,18:08:00
7657,12650,13,Delivered,07:10:00
7658,12282,26,Delivered,05:41:00
7659,16742,21,Delivered,02:41:00
7660,12980,23,Failed,17:58:00
7661,12548,28,Delivered,10:04:00
7662,15513,12,Delivered,04:09:00
7663,15133,24,Delivered,12:12:00
7664,12160,13,Delivered,14:51:00
7665,17081,2,Delivered,14:04:00
7666,13138,12,In Transit,22:37:00
7667,19080,14,Delivered,08:10:00
7668,15851,30,Failed,12:00:00
7669,19866,19,Delivered,01:20:00
7670,16446,31,Delivered,11:10:00
7671,13968,25,Delivered,12:49:00
7672,11429,4,Delivered,07:47:00
7673,18423,13,Delivered,03:27:00
7674,12521,3,Delivered,21:15:00
7675,17838,16,Delivered,02:39:00
7676,14970,26,Delivered,19:53:00
7677,11856,19,Delivered,19:52:00
7678,18885,15,Delivered,18:05:00
7679,15603,32,Delivered,04:26:00
7680,19345,21,Delivered,09:27:00
7681,19869,1,Delivered,18:43:00
7682,10449,6,Delivered,00:53:00
7683,17704,27,Delivered,05:38:00
7684,11285,23,Delivered,14:35:00
7685,15996,31,Delivered,21:46:00
7686,17900,12,Delivered,08:42:00
7687,13728,21,Delivered,06:59:00
7688,17354,2,Delivered,15:00:00
7689,10362,5,Delivered,11:12:00
7690,16280,9,Delivered,04:00:00
7691,15231,20,Delivered,04:33:00
7692,18943,18,Delivered,03:25:00
7693,17296,22,Delivered,13:49:00
7694,18892,8,Delivered,11:47:00
7695,17535,34,Delivered,02:22:00
7696,16252,9,Delivered,19:36:00
7697,15927,7,Delivered,18:43:00
7698,15150,30,Delivered,05:45:00
7699,12461,18,Delivered,09:36:00
7700,10023,27,Delivered,12:42:00
7701,12067,16,In Transit,23:02:00
7702,11654,21,Failed,04:27:00
7703,10703,5,Delivered,03:20:00
7704,18491,29,In Transit,17:40:00
7705,12744,22,Delivered,14:22:00
7706,11377,14,Delivered,04:11:00
7707,11725,19,Delivered,06:22:00
7708,12469,24,Delivered,21:29:00
7709,13755,6,Delivered,17:16:00
7710,12326,3,Delivered,17:21:00
7711,10461,34,Delivered,11:05:00
7712,15164,2,Delivered,11:57:00
7713,14184,15,Delivered,01:33:00
7714,15527,15,Delivered,08:15:00
7715,14083,32,Delivered,12:04:00
7716,11487,21,Delivered,06:09:00
7717,13679,17,Delivered,16:42:00
7718,10283,34,Delivered,22:36:00
7719,16580,32,Delivered,14:59:00
7720,14559,23,Delivered,02:39:00
7721,14309,33,Delivered,19:39:00
7722,16685,25,Delivered,10:21:00
7723,14866,21,Delivered,14:19:00
7724,13538,34,Delivered,11:11:00
7725,13869,19,Delivered,20:22:00
7726,17004,27,Delivered,21:28:00
7727,12582,9,In Transit,09:00:00
7728,11369,5,Delivered,12:40:00
7729,19470,5,Delivered,04:55:00
7730,18198,25,Delivered,23:55:00
7731,10598,26,Delivered,19:16:00
7732,14352,19,Delivered,15:34:00
7733,16347,30,Delivered,13:44:00
7734,18977,16,Delivered,18:02:00
7735,16380,7,Delivered,02:46:00
7736,14759,18,Delivered,13:56:00
7737,10647,21,Delivered,21:35:00
7738,16382,31,Delivered,22:15:00
7739,17528,1,Delivered,02:49:00
7740,19698,3,Delivered,04:35:00
7741,16024,31,Delivered,07:43:00
7742,17955,25,Delivered,18:53:00
7743,17166,8,Delivered,11:18:00
7744,13469,1,Delivered,14:35:00
7745,17798,7,Delivered,07:29:00
7746,17698,7,Delivered,10:49:00
7747,12991,8,Delivered,04:02:00
7748,19408,19,In Transit,12:46:00
7749,14876,17,Delivered,13:51:00
7750,12545,11,Delivered,22:36:00
7751,18596,11,Delivered,12:28:00
7752,15342,2,Delivered,06:03:00
7753,11568,4,Delivered,13:29:00
7754,19995,28,Delivered,00:06:00
7755,14067,33,Delivered,07:04:00
7756,13989,11,Delivered,08:42:00
7757,17032,3,Failed,03:12:00
7758,12161,5,Delivered,00:01:00
7759,10686,21,Delivered,19:39:00
7760,17603,22,Delivered,21:29:00
7761,17785,11,Delivered,18:34:00
7762,13244,22,In Transit,10:54:00
7763,15845,13,Delivered,05:46:00
7764,19220,3,In Transit,10:16:00
7765,12462,13,Delivered,01:07:00
7766,14084,28,Delivered,06:55:00
7767,12838,11,Delivered,08:22:00
7768,13698,11,Delivered,01:14:00
7769,17129,21,Delivered,13:52:00
7770,16268,21,Delivered,19:17:00
7771,14942,7,Delivered,10:43:00
7772,15947,17,In Transit,09:03:00
7773,14584,14,Delivered,01:13:00
7774,15785,33,Delivered,08:51:00
7775,14041,11,Delivered,10:33:00
7776,12231,13,In Transit,16:56:00
7777,17570,1,Delivered,21:48:00
7778,10936,34,Delivered,02:58:00
7779,12321,9,Delivered,23:28:00
7780,14879,13,Delivered,04:07:00
7781,10522,30,Delivered,09:53:00
7782,10523,7,Delivered,17:54:00
7783,15346,14,In Transit,00:26:00
7784,19877,6,Delivered,02:37:00
7785,13360,34,Delivered,16:34:00
7786,11312,16,Delivered,06:28:00
7787,13984,6,Delivered,10:49:00
7788,16495,8,Delivered,01:14:00
7789,19561,24,In Transit,12:51:00
7790,11717,3,Failed,11:05:00
7791,10781,4,In Transit,02:20:00
7792,18799,32,In Transit,05:52:00
7793,18232,1,Delivered,18:01:00
7794,15608,34,Delivered,23:47:00
7795,15979,9,Delivered,15:14:00
7796,10652,12,Delivered,09:55:00
7797,13748,10,Delivered,08:21:00
7798,12197,10,Delivered,03:43:00
7799,18419,23,Delivered,22:28:00
7800,10370,6,Delivered,00:48:00
7801,19885,24,In Transit,23:54:00
7802,18006,24,In Transit,21:25:00
7803,14215,21,Delivered,05:35:00
7804,10378,31,Delivered,02:48:00
7805,19447,30,In Transit,05:01:00
7806,12217,34,In Transit,15:40:00
7807,18683,18,In Transit,11:17:00
7808,11614,12,Failed,06:56:00
7809,16980,7,Failed,23:03:00
7810,17550,25,Delivered,11:49:00
7811,11828,6,Delivered,04:08:00
7812,13633,1,Delivered,01:48:00
7813,10963,16,Delivered,17:01:00
7814,12994,4,In Transit,09:50:00
7815,16607,29,Delivered,05:51:00
7816,19673,28,Delivered,04:16:00
7817,12377,22,Delivered,10:05:00
7818,18881,8,Delivered,21:22:00
7819,10360,32,Delivered,19:20:00
7820,13840,33,In Transit,03:39:00
7821,18185,13,Delivered,02:59:00
7822,11247,27,In Transit,10:21:00
7823,17505,18,In Transit,12:48:00
7824,18350,18,Delivered,20:42:00
7825,16512,13,Delivered,06:07:00
7826,15088,22,Delivered,15:44:00
7827,13695,14,Delivered,14:08:00
7828,11574,11,Delivered,12:44:00
7829,16282,22,In Transit,02:53:00
7830,15440,17,Delivered,00:21:00
7831,12568,32,Delivered,11:48:00
7832,13424,14,Delivered,14:24:00
7833,12038,29,Delivered,14:44:00
7834,19244,6,Delivered,10:40:00
7835,10773,4,Delivered,09:34:00
7836,15381,11,Delivered,06:22:00
7837,19569,10,Delivered,00:31:00
7838,13563,28,Delivered,00:33:00
7839,10563,11,Delivered,02:51:00
7840,16684,15,Delivered,20:29:00
7841,12547,8,Delivered,14:38:00
7842,15511,20,Delivered,23:35:00
7843,15331,21,Delivered,23:36:00
7844,19668,1,Delivered,06:23:00
7845,14532,29,Delivered,03:26:00
7846,11675,24,Delivered,20:30:00
7847,17396,30,In Transit,03:13:00
7848,10366,33,Delivered,15:43:00
7849,18017,20,Delivered,01:43:00
7850,19377,16,Delivered,00:57:00
7851,14328,9,Delivered,15:46:00
7852,19984,31,Delivered,05:53:00
7853,10148,17,Delivered,11:04:00
7854,11669,31,Delivered,21:51:00
7855,13089,23,Delivered,03:39:00
7856,18845,6,Delivered,13:32:00
7857,17651,30,Delivered,18:03:00
7858,10408,7,Delivered,18:22:00
7859,19585,11,Delivered,09:28:00
7860,17789,34,Delivered,22:12:00
7861,13457,12,Delivered,16:33:00
7862,16187,27,Delivered,02:50:00
7863,14183,12,Delivered,03:35:00
7864,13577,13,Delivered,21:07:00
7865,13272,8,Delivered,00:10:00
7866,14941,16,Delivered,05:13:00
7867,11032,29,Delivered,09:16:00
7868,18873,29,Delivered,06:08:00
7869,16231,31,Delivered,10:23:00
7870,16593,13,Delivered,12:13:00
7871,18907,12,Delivered,05:49:00
7872,19812,2,Delivered,02:10:00
7873,16725,33,In Transit,21:25:00
7874,18030,8,In Transit,19:24:00
7875,18053,32,Delivered,23:32:00
7876,10856,28,In Transit,14:57:00
7877,13927,15,Delivered,07:06:00
7878,18548,23,Delivered,08:25:00
7879,10079,24,In Transit,11:01:00
7880,17089,13,Delivered,00:29:00
7881,12248,21,Delivered,10:02:00
7882,18264,12,In Transit,23:21:00
7883,14027,13,Delivered,02:01:00
7884,19950,23,Delivered,01:29:00
7885,19572,28,Delivered,05:23:00
7886,19296,14,In Transit,03:26:00
7887,10715,17,In Transit,08:09:00
7888,17452,24,Delivered,17:22:00
7889,10789,34,In Transit,16:48:00
7890,12280,22,Delivered,19:37:00
7891,14096,10,Failed,20:19:00
7892,13898,8,Delivered,19:20:00
7893,17945,21,Delivered,19:16:00
7894,17178,7,Delivered,18:18:00
7895,19077,26,Delivered,21:10:00
7896,19453,13,Delivered,08:15:00
7897,13632,16,Delivered,21:22:00
7898,18625,30,Delivered,17:33:00
7899,17298,31,Failed,19:01:00
7900,16273,5,Delivered,19:51:00
7901,10425,32,Delivered,03:47:00
7902,10393,16,Delivered,02:19:00
7903,13192,9,In Transit,02:39:00
7904,10017,22,Delivered,16:00:00
7905,16336,14,In Transit,15:02:00
7906,14201,16,Failed,11:24:00
7907,12673,20,Delivered,09:35:00
7908,12445,15,Delivered,00:31:00
7909,16698,26,In Transit,21:41:00
7910,16165,9,In Transit,16:10:00
7911,12602,1,Delivered,03:00:00
7912,13494,20,Delivered,06:05:00
7913,16045,6,Delivered,10:36:00
7914,11460,10,Delivered,19:18:00
7915,13805,33,Delivered,10:12:00
7916,19846,16,Delivered,03:51:00
7917,17395,6,Delivered,14:15:00
7918,14840,19,Delivered,10:43:00
7919,18112,31,Failed,21:24:00
7920,13836,2,In Transit,11:40:00
7921,19314,18,In Transit,01:38:00
7922,15684,28,In Transit,05:28:00
7923,18749,4,Delivered,07:34:00
7924,15828,1,In Transit,10:28:00
7925,19749,16,In Transit,14:26:00
7926,14725,2,In Transit,10:33:00
7927,18760,1,Delivered,06:08:00
7928,15888,23,Delivered,09:12:00
7929,12356,26,Delivered,20:38:00
7930,16037,11,Delivered,16:42:00
7931,14799,1,Failed,13:57:00
7932,12443,11,Delivered,01:32:00
7933,18646,24,In Transit,20:07:00
7934,14593,10,Delivered,21:44:00
7935,18773,14,Delivered,22:04:00
7936,10465,14,Delivered,16:01:00
7937,10164,7,Delivered,04:06:00
7938,19262,23,Delivered,01:31:00
7939,19434,22,Delivered,22:29:00
7940,18406,27,Delivered,01:32:00
7941,19778,2,Delivered,15:20:00
7942,19479,19,Delivered,19:18:00
7943,17381,7,In Transit,00:14:00
7944,16637,12,Delivered,05:52:00
7945,10242,3,Delivered,10:26:00
7946,12010,5,Delivered,02:20:00
7947,16357,8,Delivered,10:32:00
7948,13085,14,Delivered,05:27:00
7949,16209,7,Delivered,16:05:00
7950,10901,7,In Transit,14:20:00
7951,15543,32,Delivered,21:12:00
7952,16008,8,Delivered,23:44:00
7953,17639,12,Delivered,11:37:00
7954,16794,10,Delivered,01:27:00
7955,18870,14,Delivered,07:36:00
7956,17759,9,Delivered,15:20:00
7957,14838,30,Delivered,05:34:00
7958,12294,5,Delivered,21:41:00
7959,16549,1,Delivered,13:26:00
7960,17899,1,In Transit,12:40:00
7961,17978,20,Delivered,16:10:00
7962,14482,11,Delivered,06:36:00
7963,15303,26,In Transit,21:37:00
7964,14606,3,Delivered,16:34:00
7965,13717,6,Delivered,21:50:00
7966,19072,11,In Transit,19:35:00
7967,16141,8,Delivered,09:01:00
7968,11765,29,Delivered,04:27:00
7969,16599,10,Failed,23:02:00
7970,11550,34,Failed,13:39:00
7971,13030,24,Delivered,05:53:00
7972,18654,17,Delivered,02:55:00
7973,16299,32,Delivered,08:01:00
7974,16663,11,Delivered,14:30:00
7975,16627,34,Delivered,15:25:00
7976,12045,24,Delivered,14:21:00
7977,10768,5,In Transit,10:25:00
7978,15694,29,Delivered,16:49:00
7979,17871,34,In Transit,21:09:00
7980,17796,16,Delivered,18:40:00
7981,11509,25,Delivered,19:16:00
7982,17231,8,Delivered,13:12:00
7983,17858,29,Delivered,05:57:00
7984,13303,25,Delivered,09:56:00
7985,14518,23,In Transit,20:45:00
7986,14220,34,Delivered,03:03:00
7987,19079,3,Delivered,14:41:00
7988,19941,30,Delivered,22:33:00
7989,13293,34,Delivered,12:16:00
7990,10820,32,Delivered,00:04:00
7991,11404,29,In Transit,17:50:00
7992,11383,9,Delivered,04:42:00
7993,12149,2,Delivered,05:24:00
7994,16929,7,In Transit,11:21:00
7995,15672,5,Delivered,12:58:00
7996,11639,8,Delivered,10:40:00
7997,15892,32,Delivered,03:22:00
7998,17428,18,Delivered,21:15:00
7999,10609,18,Delivered,16:39:00
8000,16908,16,Delivered,03:15:00
8001,10400,21,Delivered,22:07:00
8002,17248,10,Delivered,09:01:00
8003,16407,4,Delivered,15:38:00
8004,10883,8,Delivered,18:23:00
8005,13566,19,In Transit,14:35:00
8006,14286,9,In Transit,15:43:00
8007,11180,30,Delivered,08:51:00
8008,15449,17,Delivered,17:29:00
8009,14245,15,Delivered,22:12:00
8010,15219,4,Delivered,23:16:00
8011,13977,6,Failed,00:47:00
8012,12131,16,Delivered,18:49:00
8013,15079,26,Delivered,02:06:00
8014,10457,23,Delivered,09:01:00
8015,15583,13,Delivered,19:49:00
8016,15176,17,Delivered,04:15:00
8017,11951,27,Delivered,21:33:00
8018,15373,22,Delivered,21:11:00
8019,10690,19,Delivered,03:13:00
8020,18853,13,Delivered,07:05:00
8021,16526,14,Delivered,16:06:00
8022,19822,31,Delivered,23:25:00
8023,16489,2,In Transit,12:50:00
8024,16922,14,Delivered,08:20:00
8025,11954,9,In Transit,12:01:00
8026,17635,10,Delivered,17:20:00
8027,15637,7,Delivered,08:16:00
8028,17155,28,Delivered,15:41:00
8029,18425,25,Delivered,17:46:00
8030,16611,28,In Transit,15:54:00
8031,12711,2,Delivered,04:53:00
8032,18731,17,Delivered,11:05:00
8033,13202,4,In Transit,14:13:00
8034,14350,13,Delivered,11:52:00
8035,14139,18,Delivered,19:02:00
8036,11885,3,Delivered,16:59:00
8037,18640,33,Delivered,22:36:00
8038,14486,24,Delivered,20:49:00
8039,12495,8,Delivered,11:39:00
8040,15948,2,In Transit,18:03:00
8041,13037,33,In Transit,12:01:00
8042,15778,12,Delivered,07:55:00
8043,13604,22,Delivered,02:01:00
8044,10846,13,Delivered,21:57:00
8045,10543,10,Delivered,16:28:00
8046,13725,17,Delivered,08:58:00
8047,14188,5,In Transit,09:10:00
8048,13680,9,Delivered,00:56:00
8049,18900,13,Delivered,11:33:00
8050,17968,23,Delivered,19:40:00
8051,18486,30,Delivered,00:05:00
8052,16076,4,Delivered,23:15:00
8053,17341,21,Delivered,13:21:00
8054,18226,9,Delivered,18:01:00
8055,17247,7,Delivered,01:03:00
8056,19711,16,Delivered,00:04:00
8057,18291,23,Delivered,04:08:00
8058,17138,23,Failed,03:27:00
8059,12965,31,Delivered,12:26:00
8060,17560,5,Delivered,01:24:00
8061,12530,6,Delivered,14:52:00
8062,17285,1,Delivered,12:12:00
8063,15773,28,Failed,08:34:00
8064,11049,18,Delivered,07:07:00
8065,17046,24,In Transit,19:40:00
8066,11961,13,Delivered,07:04:00
8067,12531,33,Delivered,16:25:00
8068,19049,10,Delivered,20:57:00
8069,17604,7,Delivered,08:38:00
8070,16525,32,Delivered,13:54:00
8071,10238,22,In Transit,07:23:00
8072,14918,16,Delivered,03:27:00
8073,16480,24,Delivered,09:22:00
8074,11134,14,Delivered,14:07:00
8075,16977,11,Delivered,07:36:00
8076,15902,19,Delivered,11:02:00
8077,19058,23,Delivered,19:34:00
8078,14260,34,Delivered,16:27:00
8079,18841,13,Delivered,01:50:00
8080,16966,28,Delivered,23:36:00
8081,19980,16,Delivered,15:48:00
8082,10793,28,Delivered,12:13:00
8083,11986,4,Failed,16:36:00
8084,15657,28,In Transit,13:48:00
8085,18740,12,Delivered,06:46:00
8086,17936,16,Delivered,04:07:00
8087,16098,20,Delivered,06:59:00
8088,15908,26,Delivered,16:09:00
8089,17374,26,In Transit,20:50:00
8090,18129,22,Delivered,07:44:00
8091,12979,9,In Transit,12:09:00
8092,18862,5,Delivered,13:27:00
8093,19302,17,Delivered,10:35:00
8094,16722,34,Delivered,16:43:00
8095,17843,2,Delivered,14:49:00
8096,15525,7,Delivered,20:43:00
8097,18722,13,Delivered,00:10:00
8098,18432,20,Delivered,12:17:00
8099,19009,30,Delivered,17:18:00
8100,18604,30,In Transit,05:20:00
8101,17175,11,Delivered,08:25:00
8102,13920,31,Delivered,20:29:00
8103,13139,3,Failed,23:07:00
8104,19417,2,In Transit,16:50:00
8105,19934,3,Delivered,04:03:00
8106,15790,15,Delivered,23:08:00
8107,14074,17,Delivered,03:59:00
8108,13288,7,Delivered,22:10:00
8109,13230,5,Delivered,12:44:00
8110,11827,34,Delivered,12:12:00
8111,15549,33,Delivered,07:42:00
8112,10594,16,Delivered,17:43:00
8113,12726,3,Delivered,14:35:00
8114,14138,21,Delivered,00:27:00
8115,10561,8,Delivered,15:58:00
8116,17407,22,Delivered,06:16:00
8117,18807,5,Delivered,08:24:00
8118,18387,17,Delivered,10:07:00
8119,10244,14,In Transit,06:29:00
8120,17269,28,Delivered,17:07:00
8121,15436,31,Delivered,11:28:00
8122,14438,17,Delivered,18:39:00
8123,19685,22,Delivered,17:45:00
8124,18107,29,Delivered,00:19:00
8125,10406,10,Delivered,02:03:00
8126,11443,18,In Transit,23:20:00
8127,10262,16,Delivered,19:07:00
8128,14407,7,Delivered,02:06:00
8129,17634,30,In Transit,18:54:00
8130,19534,19,Failed,07:13:00
8131,11690,23,Delivered,01:10:00
8132,19867,8,Delivered,05:48:00
8133,11726,17,Delivered,09:23:00
8134,18995,21,Delivered,23:01:00
8135,14931,26,Delivered,18:49:00
8136,15963,28,In Transit,02:15:00
8137,12497,33,Delivered,03:40:00
8138,19015,19,Delivered,08:15:00
8139,16905,29,Delivered,13:04:00
8140,16107,20,Failed,17:40:00
8141,18201,20,Delivered,06:47:00
8142,10341,10,Delivered,12:48:00
8143,12409,12,Delivered,18:52:00
8144,11602,33,Delivered,13:17:00
8145,19865,25,Delivered,21:48:00
8146,18360,25,Delivered,15:36:00
8147,15783,4,Delivered,12:22:00
8148,14577,4,Delivered,17:12:00
8149,17972,9,Delivered,05:19:00
8150,13726,15,Delivered,14:53:00
8151,12557,26,Failed,20:42:00
8152,12786,15,Delivered,16:42:00
8153,11524,26,Delivered,17:52:00
8154,17718,28,Delivered,23:23:00
8155,12508,7,Delivered,07:23:00
8156,12832,32,Delivered,07:48:00
8157,11013,12,Delivered,18:32:00
8158,15281,32,Delivered,01:05:00
8159,14896,9,Delivered,12:11:00
8160,11767,14,Delivered,05:36:00
8161,14552,13,In Transit,14:29:00
8162,17122,33,Delivered,17:25:00
8163,16550,32,Delivered,23:14:00
8164,14038,19,Delivered,07:03:00
8165,18271,30,Delivered,16:44:00
8166,10149,16,Delivered,21:39:00
8167,10286,12,In Transit,19:59:00
8168,17801,10,Delivered,15:17:00
8169,19652,2,Delivered,16:17:00
8170,10364,18,Delivered,12:38:00
8171,15368,13,Failed,06:08:00
8172,19946,29,Delivered,21:30:00
8173,18411,24,Delivered,12:31:00
8174,19454,12,Delivered,00:17:00
8175,14726,29,Delivered,00:27:00
8176,17272,22,Delivered,11:16:00
8177,16771,1,Delivered,23:32:00
8178,14444,34,Delivered,11:10:00
8179,17447,34,Delivered,12:05:00
8180,10237,33,Delivered,04:25:00
8181,17710,4,Delivered,06:33:00
8182,19586,30,Delivered,08:30:00
8183,12563,20,Delivered,08:26:00
8184,17124,26,Delivered,08:26:00
8185,18537,15,Delivered,16:53:00
8186,19603,7,Delivered,02:06:00
8187,15520,7,Delivered,11:38:00
8188,19614,29,Delivered,05:48:00
8189,13084,23,Delivered,05:12:00
8190,12960,34,Delivered,09:26:00
8191,12103,20,Delivered,16:06:00
8192,10633,15,Delivered,05:57:00
8193,16814,33,Delivered,17:13:00
8194,12494,17,Delivered,02:17:00
8195,12666,20,Delivered,17:04:00
8196,18495,13,Delivered,17:52:00
8197,18426,24,Delivered,17:42:00
8198,19267,7,In Transit,05:12:00
8199,14212,8,Failed,16:18:00
8200,13875,23,Delivered,19:59:00
8201,12818,14,In Transit,12:58:00
8202,18269,4,Delivered,07:18:00
8203,19816,21,In Transit,00:40:00
8204,17427,10,In Transit,05:18:00
8205,18603,22,Failed,11:08:00
8206,18476,30,Delivered,18:38:00
8207,11736,30,Delivered,05:03:00
8208,17398,16,Delivered,03:47:00
8209,14256,11,Delivered,22:58:00
8210,18289,22,Delivered,08:43:00
8211,12476,29,In Transit,14:33:00
8212,19985,25,Delivered,09:26:00
8213,13714,14,Delivered,00:56:00
8214,18979,14,Delivered,08:37:00
8215,11805,2,Delivered,16:40:00
8216,10708,13,In Transit,22:21:00
8217,19192,3,In Transit,11:01:00
8218,15190,30,Delivered,07:07:00
8219,15473,18,Delivered,05:05:00
8220,10073,21,Delivered,06:48:00
8221,17844,19,Delivered,22:55:00
8222,15102,16,Delivered,17:43:00
8223,16765,28,Delivered,14:18:00
8224,11126,4,Delivered,20:26:00
8225,11242,15,Delivered,05:56:00
8226,18254,1,Delivered,16:16:00
8227,12350,16,Delivered,14:08:00
8228,16603,20,Delivered,16:14:00
8229,16781,33,Delivered,07:21:00
8230,14359,17,Failed,19:56:00
8231,11344,5,Delivered,12:05:00
8232,19989,5,Delivered,13:20:00
8233,18680,13,Delivered,13:26:00
8234,19576,30,In Transit,08:41:00
8235,16653,4,Delivered,02:00:00
8236,11101,23,Delivered,03:50:00
8237,17328,21,Delivered,00:30:00
8238,17623,21,Delivered,11:49:00
8239,10988,6,Delivered,16:03:00
8240,12853,24,Delivered,11:16:00
8241,10631,31,In Transit,12:10:00
8242,11250,19,Delivered,13:29:00
8243,13180,12,Delivered,00:55:00
8244,10483,14,In Transit,23:57:00
8245,13041,12,Delivered,14:12:00
8246,15011,15,Delivered,22:04:00
8247,18728,19,Delivered,03:22:00
8248,17001,28,In Transit,08:20:00
8249,13274,5,Delivered,00:25:00
8250,17228,5,Delivered,20:24:00
8251,13684,6,Delivered,20:06:00
8252,16675,23,In Transit,19:01:00
8253,16808,3,In Transit,15:39:00
8254,19739,33,Delivered,23:21:00
8255,11317,21,Delivered,01:30:00
8256,13226,20,Delivered,08:22:00
8257,11073,1,Delivered,19:06:00
8258,14816,17,In Transit,01:06:00
8259,18460,29,Delivered,11:34:00
8260,15753,8,Delivered,16:28:00
8261,19146,26,Delivered,14:51:00
8262,14617,28,Delivered,10:41:00
8263,13098,34,Delivered,14:48:00
8264,16870,26,Delivered,22:29:00
8265,11301,13,Delivered,20:07:00
8266,17286,13,Delivered,03:01:00
8267,16285,25,Delivered,17:04:00
8268,15496,23,Delivered,06:24:00
8269,15292,22,Failed,11:23:00
8270,11799,21,Delivered,00:06:00
8271,15204,30,Failed,23:38:00
8272,18228,11,Delivered,12:45:00
8273,15048,4,In Transit,03:32:00
8274,16442,33,Delivered,09:29:00
8275,18106,12,Delivered,10:42:00
8276,12360,9,Delivered,20:44:00
8277,19381,32,Delivered,14:46:00
8278,13655,11,Failed,14:55:00
8279,17053,24,Delivered,06:57:00
8280,11287,7,Delivered,15:35:00
8281,19127,8,Delivered,03:38:00
8282,14446,33,Delivered,20:26:00
8283,12138,25,Delivered,01:41:00
8284,16788,1,Delivered,11:25:00
8285,19753,3,Delivered,12:10:00
8286,18511,28,Delivered,04:49:00
8287,19540,33,Delivered,23:51:00
8288,16895,1,Delivered,10:40:00
8289,18570,27,Delivered,06:33:00
8290,17152,10,Failed,14:16:00
8291,10964,12,Delivered,22:06:00
8292,16013,10,Delivered,11:30:00
8293,14883,34,Delivered,17:56:00
8294,10141,24,Delivered,03:57:00
8295,19033,28,Delivered,12:22:00
8296,16937,22,Delivered,03:35:00
8297,16543,16,Delivered,14:23:00
8298,15244,13,Delivered,11:10:00
8299,14432,23,Delivered,23:23:00
8300,10407,14,Delivered,11:39:00
8301,18213,32,Delivered,10:31:00
8302,18377,3,Delivered,20:20:00
8303,18628,27,Delivered,12:12:00
8304,18235,19,Delivered,05:07:00
8305,14400,22,Delivered,17:33:00
8306,15253,1,In Transit,02:15:00
8307,10012,5,Delivered,11:54:00
8308,14761,33,Failed,10:19:00
8309,11178,19,Delivered,22:32:00
8310,12864,6,Delivered,10:18:00
8311,16472,15,Delivered,21:00:00
8312,16229,33,Delivered,06:48:00
8313,12990,24,Delivered,19:57:00
8314,17118,27,Delivered,18:09:00
8315,17011,11,Delivered,14:14:00
8316,18558,23,Delivered,04:09:00
8317,11441,33,Delivered,04:42:00
8318,19748,29,Delivered,14:27:00
8319,12876,31,In Transit,08:53:00
8320,19099,1,Delivered,22:28:00
8321,18789,34,Delivered,19:19:00
8322,17233,18,Failed,15:16:00
8323,13727,18,Delivered,17:32:00
8324,12773,6,Delivered,17:55:00
8325,10455,1,Failed,02:16:00
8326,18190,30,Delivered,11:24:00
8327,11368,4,Delivered,11:14:00
8328,13713,32,Delivered,21:33:00
8329,19853,10,Delivered,10:44:00
8330,11389,5,Delivered,04:07:00
8331,11001,9,Delivered,21:55:00
8332,17762,5,Delivered,03:15:00
8333,13554,11,Delivered,10:09:00
8334,14115,27,Delivered,08:27:00
8335,11668,4,Delivered,20:46:00
8336,13174,10,Delivered,05:33:00
8337,19398,33,In Transit,08:54:00
8338,10489,8,Delivered,10:27:00
8339,13231,24,In Transit,02:40:00
8340,13829,33,Delivered,17:26:00
8341,18652,19,Delivered,22:16:00
8342,15209,2,Delivered,20:39:00
8343,17849,11,Delivered,20:42:00
8344,15705,17,Delivered,07:13:00
8345,19640,3,Failed,09:51:00
8346,18134,22,Delivered,01:03:00
8347,10704,21,Failed,07:53:00
8348,15106,25,Delivered,11:00:00
8349,18894,2,In Transit,17:50:00
8350,13292,1,Delivered,08:16:00
8351,18126,7,In Transit,13:27:00
8352,19632,20,Delivered,09:19:00
8353,19022,6,In Transit,16:05:00
8354,14910,21,Delivered,04:15:00
8355,14441,8,Delivered,15:44:00
8356,10987,4,Delivered,18:36:00
8357,19237,16,Delivered,04:04:00
8358,19884,3,Delivered,17:03:00
8359,17706,7,Failed,17:18:00
8360,16258,2,Delivered,03:22:00
8361,16090,1,Delivered,08:25:00
8362,15239,1,Delivered,14:48:00
8363,11199,7,Delivered,04:37:00
8364,19071,24,Delivered,05:56:00
8365,17520,5,In Transit,14:09:00
8366,16813,21,Delivered,23:36:00
8367,18321,28,Delivered,21:45:00
8368,17176,18,Delivered,04:44:00
8369,14471,24,Delivered,14:03:00
8370,10892,32,Delivered,20:12:00
8371,11970,33,Delivered,13:48:00
8372,15758,10,Delivered,08:48:00
8373,16528,9,Delivered,01:51:00
8374,16295,33,In Transit,04:15:00
8375,17596,33,Delivered,00:15:00
